match_id,source_match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo_pre,away_elo_pre,elo_diff,is_friendly,is_qualifier,is_world_cup,is_continental,is_competitive,tournament_type,home_is_host,away_is_host,went_to_shootout
3705,8694,1971-12-13,Jordan,Bahrain,3,2,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1364.96,1436.42,-71.46,False,True,False,True,True,qualifier,False,False,False
3706,8695,1971-12-14,Kuwait,Lebanon,1,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,1468.09,1431.09,137.01,False,True,False,True,True,qualifier,True,False,False
3707,8696,1971-12-14,Laos,Cambodia,0,2,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1277.19,1399.01,-121.82,False,False,False,False,True,other,False,False,False
3708,8697,1971-12-14,Malaysia,Cambodia,3,0,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,False,1499.22,1413.93,185.29,False,False,False,False,True,other,True,False,False
3709,8698,1971-12-14,Malaysia,Thailand,4,2,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,False,1512.66,1364.44,248.22,False,False,False,False,True,other,True,False,False
3710,8699,1971-12-14,Vietnam Republic,Singapore,3,1,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1462.77,1266.05,196.72,False,False,False,False,True,other,False,False,False
3711,8700,1971-12-15,Iraq,Bahrain,1,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1599.99,1412.36,187.63,False,True,False,True,True,qualifier,False,False,False
3712,8701,1971-12-15,Myanmar,Singapore,8,1,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1750.32,1255.08,495.24,False,False,False,False,True,other,False,False,False
3713,8702,1971-12-15,Thailand,Laos,3,0,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1355.74,1262.27,93.47,False,False,False,False,True,other,False,False,False
3714,8703,1971-12-16,Jordan,Sri Lanka,2,1,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1389.01,1352.84,36.17,False,True,False,True,True,qualifier,False,False,False
3715,8704,1971-12-17,Kuwait,Syria,2,2,AFC Asian Cup qualification,Kuwait City,Kuwait,False,1480.59,1512.08,68.51,False,True,False,True,True,qualifier,True,False,False
3716,8705,1971-12-17,Malaysia,Vietnam Republic,3,2,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,False,1521.36,1473.74,147.62,False,False,False,False,True,other,True,False,False
3717,8706,1971-12-17,Myanmar,Thailand,3,1,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1754.01,1375.09,378.91,False,False,False,False,True,other,False,False,False
3718,8707,1971-12-18,Iraq,Jordan,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1610.13,1406.94,203.19,False,True,False,True,True,qualifier,False,False,False
3719,8708,1971-12-18,Malaysia,Myanmar,1,2,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,False,1530.34,1758.57,-128.23,False,False,False,False,True,other,True,False,False
3720,8709,1971-12-18,Thailand,Vietnam Republic,0,0,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1370.53,1464.75,-94.22,False,False,False,False,True,other,False,False,False
3721,8710,1971-12-19,Lebanon,Syria,3,2,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1418.59,1515.97,-97.39,False,True,False,True,True,qualifier,False,False,False
3722,8711,1971-12-19,Niger,Libya,0,1,Friendly,Niamey,Niger,False,1370.48,1504.41,-33.93,True,False,False,False,False,friendly,True,False,False
3723,8712,1971-12-19,Senegal,Mali,4,1,Friendly,Dakar,Senegal,False,1530.98,1570.62,60.36,True,False,False,False,False,friendly,True,False,False
3724,8713,1971-12-20,Bahrain,Sri Lanka,3,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1402.22,1334.92,67.3,False,True,False,True,True,qualifier,False,False,False
3725,8714,1971-12-21,Kuwait,Jordan,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,1476.7,1392.72,183.98,False,True,False,True,True,qualifier,True,False,False
3726,8715,1971-12-22,Iraq,Lebanon,4,1,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1624.34,1444.05,180.29,False,True,False,True,True,qualifier,False,False,False
3727,8716,1971-12-24,Kuwait,Iraq,0,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False,1492.15,1642.65,-50.51,False,True,False,True,True,qualifier,True,False,False
3728,8717,1971-12-24,Lebanon,Jordan,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1425.74,1377.27,48.47,False,True,False,True,True,qualifier,False,False,False
3729,8718,1972-01-01,Algeria,Palestine,2,0,Palestine Cup,Baghdad,Iraq,True,1535.55,1462.16,73.39,False,False,False,False,True,other,False,False,False
3730,8719,1972-01-01,Iraq,Egypt,0,0,Palestine Cup,Baghdad,Iraq,False,1659.77,1714.62,45.14,False,False,False,False,True,other,True,False,False
3731,8720,1972-01-01,Kuwait,Libya,3,2,Palestine Cup,Baghdad,Iraq,True,1475.03,1513.43,-38.4,False,False,False,False,True,other,False,False,False
3732,8721,1972-01-01,Syria,Yemen DPR,1,0,Palestine Cup,Baghdad,Iraq,True,1490.51,1500.0,-9.49,False,False,False,False,True,other,False,False,False
3733,8722,1972-01-01,Zambia,China,3,3,Friendly,Lusaka,Zambia,False,1583.2,1700.4,-17.2,True,False,False,False,False,friendly,True,False,False
3734,8723,1972-01-04,Algeria,Qatar,3,0,Palestine Cup,Baghdad,Iraq,True,1553.37,1460.1,93.26,False,False,False,False,True,other,False,False,False
3735,8724,1972-01-04,Palestine,Syria,1,3,Palestine Cup,Baghdad,Iraq,True,1444.34,1505.92,-61.58,False,False,False,False,True,other,False,False,False
3736,8725,1972-01-05,Egypt,Kuwait,2,0,Palestine Cup,Baghdad,Iraq,True,1716.56,1491.68,224.88,False,False,False,False,True,other,False,False,False
3737,8726,1972-01-05,Iraq,Libya,3,0,Palestine Cup,Baghdad,Iraq,False,1657.83,1496.78,261.05,False,False,False,False,True,other,True,False,False
3738,8727,1972-01-06,Palestine,Yemen DPR,1,2,Palestine Cup,Baghdad,Iraq,True,1425.79,1484.59,-58.8,False,False,False,False,True,other,False,False,False
3739,8728,1972-01-06,Syria,Qatar,3,2,Palestine Cup,Baghdad,Iraq,True,1524.47,1440.74,83.74,False,False,False,False,True,other,False,False,False
3740,8729,1972-01-07,Egypt,Libya,1,1,Palestine Cup,Baghdad,Iraq,True,1726.24,1487.22,239.02,False,False,False,False,True,other,False,False,False
3741,8730,1972-01-07,Iraq,Kuwait,3,1,Palestine Cup,Baghdad,Iraq,False,1667.38,1482.01,285.38,False,False,False,False,True,other,True,False,False
3742,8731,1972-01-08,Algeria,Syria,0,1,Palestine Cup,Baghdad,Iraq,True,1572.74,1535.93,36.81,False,False,False,False,True,other,False,False,False
3743,8732,1972-01-08,Qatar,Yemen DPR,1,2,Palestine Cup,Baghdad,Iraq,True,1429.28,1497.08,-67.79,False,False,False,False,True,other,False,False,False
3744,8733,1972-01-09,Burkina Faso,Nigeria,3,3,Friendly,Ouagadougou,Upper Volta,False,1417.13,1588.87,-71.73,True,False,False,False,False,friendly,False,False,False
3745,8734,1972-01-09,Senegal,Congo,0,2,Friendly,Dakar,Senegal,False,1545.47,1559.09,86.38,True,False,False,False,False,friendly,True,False,False
3746,8735,1972-01-10,Algeria,Yemen DPR,4,1,Palestine Cup,Baghdad,Iraq,True,1556.15,1509.19,46.97,False,False,False,False,True,other,False,False,False
3747,8736,1972-01-10,Palestine,Qatar,7,2,Palestine Cup,Baghdad,Iraq,True,1413.31,1417.17,-3.87,False,False,False,False,True,other,False,False,False
3748,8737,1972-01-12,Egypt,Syria,4,2,Palestine Cup,Baghdad,Iraq,True,1717.29,1552.51,164.78,False,False,False,False,True,other,False,False,False
3749,8738,1972-01-12,Guinea,Congo,0,1,Friendly,Conakry,Guinea,False,1603.15,1577.74,125.41,True,False,False,False,False,friendly,True,False,False
3750,8739,1972-01-12,Iraq,Algeria,3,1,Palestine Cup,Baghdad,Iraq,False,1674.68,1578.87,195.8,False,False,False,False,True,other,True,False,False
3751,8740,1972-01-12,Spain,Hungary,1,0,Friendly,Madrid,Spain,False,1725.95,1806.65,19.3,True,False,False,False,False,friendly,True,False,False
3752,8741,1972-01-13,Algeria,Syria,3,1,Palestine Cup,Baghdad,Iraq,True,1567.86,1539.95,27.92,False,False,False,False,True,other,False,False,False
3753,8742,1972-01-14,Iraq,Egypt,1,3,Palestine Cup,Baghdad,Iraq,False,1685.69,1729.85,55.83,False,False,False,False,True,other,True,False,False
3754,8743,1972-01-18,Somalia,China,1,3,Friendly,Mogadishu,Somalia,False,1440.05,1699.91,-159.85,True,False,False,False,False,friendly,True,False,False
3755,8744,1972-01-20,Togo,Benin,4,0,Friendly,Lomé,Togo,False,1486.68,1493.73,92.96,True,False,False,False,False,friendly,True,False,False
3756,8745,1972-01-27,Mexico,Chile,2,0,Friendly,Guadalajara,Mexico,False,1708.81,1641.81,166.99,True,False,False,False,False,friendly,True,False,False
3757,8746,1972-01-30,Nigeria,Guinea,1,1,Friendly,Lagos,Nigeria,False,1586.83,1589.69,97.14,True,False,False,False,False,friendly,True,False,False
3758,8747,1972-02-06,Congo,Benin,2,2,Friendly,Brazzaville,Congo,False,1591.2,1479.88,211.33,True,False,False,False,False,friendly,True,False,False
3759,8748,1972-02-07,Congo,Guinea,2,2,Friendly,Brazzaville,Congo,False,1585.77,1592.42,93.35,True,False,False,False,False,friendly,True,False,False
3760,8749,1972-02-09,Haiti,Chile,1,0,Friendly,Port-au-Prince,Haiti,False,1600.26,1633.52,66.75,True,False,False,False,False,friendly,True,False,False
3761,8750,1972-02-13,Cameroon,Nigeria,1,2,Friendly,Douala,Cameroon,False,1520.05,1584.11,35.94,True,False,False,False,False,friendly,True,False,False
3762,8751,1972-02-13,Guadeloupe,Haiti,4,4,Friendly,Basse-Terre,Guadeloupe,False,1487.99,1608.36,-20.37,True,False,False,False,False,friendly,True,False,False
3763,8752,1972-02-15,Martinique,Haiti,2,2,Friendly,Fort-de-France,Martinique,False,1535.28,1607.78,27.5,True,False,False,False,False,friendly,True,False,False
3764,8753,1972-02-16,Greece,Netherlands,0,5,Friendly,Piraeus,Greece,False,1502.77,1628.16,-25.39,True,False,False,False,False,friendly,True,False,False
3765,8754,1972-02-16,Northern Ireland,Spain,1,1,UEFA Euro qualification,Kingston upon Hull,England,True,1606.15,1735.39,-129.25,False,True,False,True,True,qualifier,False,False,False
3766,8755,1972-02-17,Senegal,Morocco,1,3,Friendly,Dakar,Senegal,False,1526.82,1589.64,37.18,True,False,False,False,False,friendly,True,False,False
3767,8756,1972-02-20,Nigeria,Morocco,3,0,Friendly,Lagos,Nigeria,False,1595.14,1606.24,88.9,True,False,False,False,False,friendly,True,False,False
3768,8757,1972-02-20,Tunisia,Austria,3,3,Friendly,Tunis,Tunisia,False,1552.61,1661.38,-8.77,True,False,False,False,False,friendly,True,False,False
3769,8758,1972-02-23,Cameroon,Kenya,2,1,African Cup of Nations,Yaoundé,Cameroon,False,1509.02,1525.08,83.94,False,False,False,True,True,continental,True,False,False
3770,8759,1972-02-23,Israel,Norway,2,1,Friendly,Jaffa,Israel,False,1601.98,1351.32,350.66,True,False,False,False,False,friendly,True,False,False
3771,8760,1972-02-24,Mali,Togo,3,3,African Cup of Nations,Yaoundé,Cameroon,True,1556.13,1500.53,55.6,False,False,False,True,True,continental,False,False,False
3772,8761,1972-02-25,Congo,Morocco,1,1,African Cup of Nations,Douala,Cameroon,True,1583.15,1593.12,-9.97,False,False,False,True,True,continental,False,False,False
3773,8762,1972-02-25,Sudan,DR Congo,1,1,African Cup of Nations,Douala,Cameroon,True,1657.81,1727.97,-70.16,False,False,False,True,True,continental,False,False,False
3774,8763,1972-02-26,Cameroon,Togo,2,0,African Cup of Nations,Yaoundé,Cameroon,False,1528.09,1504.5,123.59,False,False,False,True,True,continental,True,False,False
3775,8764,1972-02-26,Kenya,Mali,1,1,African Cup of Nations,Yaoundé,Cameroon,True,1506.0,1552.17,-46.16,False,False,False,True,True,continental,False,False,False
3776,8765,1972-02-27,Congo,DR Congo,0,2,African Cup of Nations,Douala,Cameroon,True,1583.87,1722.99,-139.12,False,False,False,True,True,continental,False,False,False
3777,8766,1972-02-27,Morocco,Sudan,1,1,African Cup of Nations,Douala,Cameroon,True,1592.4,1662.79,-70.38,False,False,False,True,True,continental,False,False,False
3778,8767,1972-02-28,Cameroon,Mali,1,1,African Cup of Nations,Yaoundé,Cameroon,False,1552.79,1548.86,103.92,False,False,False,True,True,continental,True,False,False
3779,8768,1972-02-28,Kenya,Togo,1,1,African Cup of Nations,Yaoundé,Cameroon,True,1509.31,1479.8,29.5,False,False,False,True,True,continental,False,False,False
3780,8769,1972-02-29,Congo,Sudan,4,2,African Cup of Nations,Douala,Cameroon,True,1560.63,1657.79,-97.16,False,False,False,True,True,continental,False,False,False
3781,8770,1972-02-29,Morocco,DR Congo,1,1,African Cup of Nations,Douala,Cameroon,True,1597.4,1746.23,-148.83,False,False,False,True,True,continental,False,False,False
3782,8771,1972-03-02,Algeria,Guinea,1,0,FIFA World Cup qualification,Algiers,Algeria,False,1588.56,1595.04,93.52,False,True,False,False,True,qualifier,True,False,False
3783,8772,1972-03-02,Cameroon,Congo,0,1,African Cup of Nations,Yaoundé,Cameroon,False,1545.52,1608.35,37.17,False,False,False,True,True,continental,True,False,False
3784,8773,1972-03-02,Mali,DR Congo,4,3,African Cup of Nations,Douala,Cameroon,True,1556.13,1736.13,-180.0,False,False,False,True,True,continental,False,False,False
3785,8774,1972-03-04,Cameroon,DR Congo,5,2,African Cup of Nations,Yaoundé,Cameroon,False,1517.86,1699.22,-81.36,False,False,False,True,True,continental,True,False,False
3786,8775,1972-03-04,Greece,Italy,2,1,Friendly,Piraeus,Greece,False,1484.23,1878.01,-293.77,True,False,False,False,False,friendly,True,False,False
3787,8776,1972-03-05,Congo,Mali,3,2,African Cup of Nations,Yaoundé,Cameroon,True,1636.01,1593.03,42.98,False,False,False,True,True,continental,False,False,False
3788,8777,1972-03-12,Guinea,Algeria,5,1,FIFA World Cup qualification,Conakry,Guinea,False,1580.3,1603.3,77.0,False,True,False,False,True,qualifier,True,False,False
3789,8778,1972-03-15,Algeria,Malta,1,0,Friendly,Algiers,Algeria,False,1573.98,1368.36,305.62,True,False,False,False,False,friendly,True,False,False
3790,8779,1972-03-16,Saudi Arabia,Kuwait,2,2,Gulf Cup,Riyadh,Saudi Arabia,False,1465.48,1474.71,90.77,False,False,False,False,True,other,True,False,False
3791,8780,1972-03-17,Qatar,United Arab Emirates,0,1,Gulf Cup,Riyadh,Saudi Arabia,True,1386.84,1500.0,-113.16,False,False,False,False,True,other,False,False,False
3792,8781,1972-03-18,Bahrain,Kuwait,0,2,Gulf Cup,Riyadh,Saudi Arabia,True,1430.52,1478.54,-48.02,False,False,False,False,True,other,False,False,False
3793,8782,1972-03-19,Saudi Arabia,United Arab Emirates,4,0,Gulf Cup,Riyadh,Saudi Arabia,False,1461.65,1510.28,51.37,False,False,False,False,True,other,True,False,False
3794,8783,1972-03-21,Bahrain,Qatar,6,2,Gulf Cup,Riyadh,Saudi Arabia,True,1411.11,1376.56,34.55,False,False,False,False,True,other,False,False,False
3795,8784,1972-03-22,Kuwait,United Arab Emirates,7,0,Gulf Cup,Riyadh,Saudi Arabia,True,1497.95,1486.28,11.67,False,False,False,False,True,other,False,False,False
3796,8785,1972-03-24,Saudi Arabia,Qatar,4,0,Gulf Cup,Riyadh,Saudi Arabia,False,1485.65,1351.22,234.42,False,False,False,False,True,other,True,False,False
3797,8786,1972-03-25,Bahrain,United Arab Emirates,2,0,Gulf Cup,Riyadh,Saudi Arabia,True,1436.45,1453.67,-17.22,False,False,False,False,True,other,False,False,False
3798,8787,1972-03-26,Kuwait,Qatar,5,0,Gulf Cup,Riyadh,Saudi Arabia,True,1530.57,1339.64,190.93,False,False,False,False,True,other,False,False,False
3799,8788,1972-03-28,Saudi Arabia,Bahrain,2,1,Gulf Cup,Riyadh,Saudi Arabia,False,1497.23,1460.06,137.17,False,False,False,False,True,other,True,False,False
3800,8789,1972-03-29,Bulgaria,Russia,1,1,Friendly,Sofia,Bulgaria,False,1655.47,1855.08,-99.61,True,False,False,False,False,friendly,True,False,False
3801,8790,1972-03-29,Colombia,Peru,1,1,Friendly,Bogotá,Colombia,False,1327.27,1622.56,-195.29,True,False,False,False,False,friendly,True,False,False
3802,8791,1972-03-29,Hungary,Germany,0,2,Friendly,Budapest,Hungary,False,1797.2,1915.81,-18.61,True,False,False,False,False,friendly,True,False,False
3803,8792,1972-03-29,Portugal,Cyprus,4,0,FIFA World Cup qualification,Lisbon,Portugal,False,1654.8,1265.0,489.8,False,True,False,False,True,qualifier,True,False,False
3804,8793,1972-04-02,Jamaica,Cuba,2,0,Friendly,Kingston,Jamaica,False,1290.33,1349.14,41.18,True,False,False,False,False,friendly,True,False,False
3805,8794,1972-04-03,Guernsey,Alderney,5,0,Muratti Vase,Guernsey,Guernsey,False,1559.7,1192.86,466.84,False,False,False,False,True,other,True,False,False
3806,8795,1972-04-05,Mexico,Peru,2,1,Friendly,Mexico City,Mexico,False,1717.11,1617.46,199.64,True,False,False,False,False,friendly,True,False,False
3807,8796,1972-04-08,Czechoslovakia,Austria,2,0,Friendly,Brno,Czechoslovakia,False,1713.69,1661.13,152.56,True,False,False,False,False,friendly,True,False,False
3808,8797,1972-04-08,Poland,German DR,2,1,Friendly,Łódź,Poland,False,1660.88,1750.31,10.57,True,False,False,False,False,friendly,True,False,False
3809,8798,1972-04-08,Romania,France,2,0,Friendly,Bucharest,Romania,False,1700.45,1647.58,152.87,True,False,False,False,False,friendly,True,False,False
3810,8799,1972-04-12,Greece,Spain,0,0,Friendly,Salonica,Greece,False,1501.12,1728.28,-127.16,True,False,False,False,False,friendly,True,False,False
3811,8800,1972-04-15,Haiti,Puerto Rico,7,0,CONCACAF Championship qualification,Port-au-Prince,Haiti,False,1608.57,1221.97,486.6,False,True,False,True,True,qualifier,True,False,False
3812,8801,1972-04-19,Ghana,Ivory Coast,1,2,Friendly,Accra,Ghana,False,1716.18,1617.43,198.75,True,False,False,False,False,friendly,True,False,False
3813,8802,1972-04-19,Russia,Peru,2,0,Friendly,Kyiv,Soviet Union,False,1852.29,1612.65,339.64,True,False,False,False,False,friendly,False,False,False
3814,8803,1972-04-23,Puerto Rico,Haiti,0,5,CONCACAF Championship qualification,San Juan,Puerto Rico,False,1216.82,1613.72,-296.91,False,True,False,True,True,qualifier,True,False,False
3815,8804,1972-04-23,Romania,Peru,2,2,Friendly,Bucharest,Romania,False,1709.24,1608.93,200.31,True,False,False,False,False,friendly,True,False,False
3816,8805,1972-04-26,Brazil,Paraguay,3,2,Friendly,Porto Alegre,Brazil,False,2017.58,1633.92,483.66,True,False,False,False,False,friendly,True,False,False
3817,8806,1972-04-26,Czechoslovakia,Luxembourg,6,0,Friendly,Plzeň,Czechoslovakia,False,1722.5,1188.87,633.63,True,False,False,False,False,friendly,True,False,False
3818,8807,1972-04-26,Scotland,Peru,2,0,Friendly,Glasgow,Scotland,False,1612.23,1614.13,98.1,True,False,False,False,False,friendly,True,False,False
3819,8808,1972-04-26,Switzerland,Sweden,1,1,Friendly,Geneva,Switzerland,False,1591.48,1716.36,-24.88,True,False,False,False,False,friendly,True,False,False
3820,8809,1972-04-29,England,Germany,1,3,UEFA Euro qualification,London,England,False,1906.39,1930.01,76.38,False,True,False,True,True,qualifier,True,False,False
